,0
symbol,MOS
price,17.86
beta,1.856
volAvg,4645576
mktCap,6770547200
lastDiv,0.2
range,6.5-22.19
changes,0.5
companyName,Mosaic Co
currency,USD
cik,0001285785
isin,US61945C1036
cusip,61945C103
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Agricultural Inputs
website,http://www.mosaicco.com
description,"The Mosaic Co. engages in the production and marketing of concentrated phosphate and potash crop nutrients. The company is headquartered in Tampa, Florida and currently employs 12,900 full-time employees. The firm operates through three segments: Phosphates, Potash and International Distribution. The firm is a supplier of phosphate- and potash-based crop nutrients and animal feed ingredients. The Phosphates segment owns and operates mines and production facilities in Florida, which produce concentrated phosphate crop nutrients and phosphate-based animal feed ingredients, and processing plants in Louisiana, which produce concentrated phosphate crop nutrients. The Potash segment mines and processes potash in Canada and the United States, and sells potash in North America and internationally. The International Distribution segment markets phosphate-, potash- and nitrogen-based crop nutrients and animal feed ingredients, and provides other ancillary services to wholesalers, cooperatives, independent retailers and farmers in South America and the Asia-Pacific regions."
ceo,Mr. James O'Rourke
sector,Basic Materials
country,US
fullTimeEmployees,12600
phone,18137754200
address,101 E Kennedy Blvd Ste 2500
city,Tampa
state,FLORIDA
zip,33602
dcfDiff,19.24
dcf,20.2625
image,https://financialmodelingprep.com/image-stock/MOS.png
ipoDate,2011-05-20
defaultImage,False
