,0
symbol,FHB
price,21.1678
beta,1.28272
volAvg,1179407
mktCap,2749401090
lastDiv,1.3
range,13.555-31.25
changes,0.5078
companyName,First Hawaiian Inc
currency,USD
cik,0000036377
isin,US32051X1081
cusip,32051X108
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://www.bancwestcorp.com/
description,"First Hawaiian, Inc. is a bank holding company, which engages in the provision of banking services to consumer and commercial customers, including deposit products, lending services, and wealth management and trust services through its subsidiary First Hawaiian Bank. The company is headquartered in Honolulu, Hawaii and currently employs 2,200 full-time employees. The firm owns First Hawaiian Bank. The company operates through three segments: Retail Banking, which includes the financial products and services it provides to consumers, small businesses and certain commercial customers; Commercial Banking, which includes its corporate banking, residential and commercial real estate loans, commercial lease financing, auto dealer financing, deposit products and credit cards, and Treasury and Other, which includes its treasury business, which consists of corporate asset and liability management activities, including interest rate risk management. The company provides a range of deposit accounts and lending services to commercial and consumer customers, as well as credit card products, wealth management services and merchant processing services. The company provides a range of banking services to consumer and commercial customers, including deposit products, lending services and wealth management."
ceo,Mr. Robert Harrison
sector,Financial Services
country,US
fullTimeEmployees,2100
phone,18085257000
address,999 Bishop St
city,Honolulu
state,HAWAII
zip,96813
dcfDiff,-27.07
dcf,18.8417
image,https://financialmodelingprep.com/image-stock/FHB.png
ipoDate,2016-08-04
defaultImage,False
