,0
symbol,LINC
price,6.31
beta,0.3516
volAvg,248107
mktCap,166642688
lastDiv,0.0
range,1.62-8.99
changes,0.26
companyName,Lincoln Educational Services Corp
currency,USD
cik,0001286613
isin,US5335351004
cusip,533535100
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Education & Training Services
website,http://www.lincolnedu.com/
description,"Lincoln Educational Services Corp. provides diversified career-oriented post-secondary education to recent high school graduates and working adults. The company is headquartered in West Orange, New Jersey and currently employs 1,884 full-time employees. The firm operates in two segments: Transportation and Skilled Trades, and Transitional. The Transportation and Skilled Trades segment offers academic programs in the disciplines of transportation and skilled trades (automotive, diesel, heating, ventilation and air conditioning (HVAC), welding and manufacturing). The Transitional segment includes operations that are being phased out and consists of its campus that is being taught out. The company offers programs in automotive technology, skilled trades, which include HVAC, welding and computerized numerical control and electronic systems technology; healthcare services, which include nursing, dental assistant and pharmacy technician; hospitality services, which include culinary, therapeutic massage, cosmetology and aesthetics, and business and information technology, which includes information technology and criminal justice programs."
ceo,Mr. Scott Shaw
sector,Consumer Defensive
country,US
fullTimeEmployees,1922
phone,19737369340
address,200 Executive Dr
city,West Orange
state,NEW JERSEY
zip,07052
dcfDiff,-7.65
dcf,6.38294
image,https://financialmodelingprep.com/image-stock/LINC.png
ipoDate,2005-06-23
defaultImage,False
