,0
symbol,HLG
price,65.4999
beta,0.07059
volAvg,5035
mktCap,1688462980
lastDiv,0.0
range,31.85-75.43
changes,0.9799
companyName,Hailiang Education Group Inc
currency,CNY
cik,0001596964
isin,US40522L1089
cusip,40522L108
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Education & Training Services
website,http://www.hailiangedu.com/
description,"Hailiang Education Group, Inc. engages in the provision of private K-12 educational services. The company is headquartered in Hangzhou, Zhejiang and currently employs 4,183 full-time employees. The Company, through its subsidiaries Hailiang Education (HK) Limited (Hailiang HK) and Zhejiang Hailiang Education Consulting and Services Co., Ltd. (Hailiang Consulting), and consolidated affiliated entities, Zhejiang Hailiang Education Investment Co., Ltd. (Hailiang Investment), Zhuji Hailiang Foreign Language School (Foreign Language), Zhuji Private High School (Private High) and Zhuji Tianma Experimental School (Tianma Experimental), is principally engaged in provision of private K-12 educational services. These schools are located in Zhuji City, Zhejiang province in the People's Republic of China (the PRC). Through its schools, it offers educational programs that cover kindergarten through twelfth grade."
ceo,Mr. Ming Wang
sector,Consumer Defensive
country,CN
fullTimeEmployees,4183
phone,86057158121974
address,"1508 Binsheng Rd, Binjiang District, Hangzhou City"
city,Hangzhou
state,ZHEJIANG
zip,310051
dcfDiff,-1520.16
dcf,63.6853
image,https://financialmodelingprep.com/image-stock/HLG.png
ipoDate,2015-07-07
defaultImage,False
