,0
symbol,ICBK
price,20.16
beta,0.90431
volAvg,7100
mktCap,126409248
lastDiv,0.26
range,13.55-27.98
changes,0.45
companyName,County Bancorp Inc
currency,USD
cik,0001470205
isin,US2219071089
cusip,221907108
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://www.snl.com/IRWebLinkX/corporateprofile.aspx
description,"County Bancorp, Inc. is a bank holding company, which engages in the provision of banking and financial services. The company is headquartered in Manitowoc, Wisconsin and currently employs 142 full-time employees. The firm's primary activities consist of holding the stock of its subsidiary bank, Investors Community Bank (the Bank), and providing banking and related business activities through the Bank and its other subsidiaries. The company operates in the community banking segment. The Bank is an independent community bank offering financial services focusing on the needs of agricultural businesses, with a primary focus on dairy-related lending with lending relationships in over 60 Wisconsin counties. The company also serves business and retail customers throughout Wisconsin, but is focused on northeastern and central Wisconsin. Its customers are served from its service branches in Manitowoc and Stevens Point, and its loan production offices located in Darlington, Eau Claire, Fond du Lac, and Sheboygan. Its subsidiaries include Investors Insurance Services, LLC, County Bancorp Statutory Trust II, County Bancorp Statutory Trust III and County Acquisition LLC."
ceo,Mr. Timothy Schneider
sector,Financial Services
country,US
fullTimeEmployees,150
phone,19206885608
address,"860 N Rapids Rd, PO Box 700"
city,Manitowoc
state,WISCONSIN
zip,54221
dcfDiff,
dcf,35.5128
image,https://financialmodelingprep.com/image-stock/ICBK.png
ipoDate,2015-01-16
defaultImage,False
