,0
symbol,ARRY
price,37.63
beta,1.444318
volAvg,4393561
mktCap,4778784300
lastDiv,0.0
range,29.05-48.88
changes,-1.53
companyName,Array BioPharma Inc.
currency,USD
cik,0001100412
isin,
cusip,
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Biotechnology
website,http://www.arraybiopharma.com
description,
ceo,Ron Squarer
sector,Healthcare
country,
fullTimeEmployees,
phone,
address,
city,
state,
zip,
dcfDiff,-52.65
dcf,-29.83
image,https://financialmodelingprep.com/image-stock/ARRY.jpg
ipoDate,
defaultImage,True
